^Nr;0;0;smoothed;smoothed;smoothed
12523;17.28500549;15.87177565;17.58387391;15.73012229;15.87177565
12524;20.26291707;14.88451594;21.59301167;15.69892725;14.88451594
12525;25.74659572;14.2585044;23.33518546;15.88077093;14.2585044
12526;18.22115959;13.56037278;18.50235181;15.26489943;13.56037278
12527;10.30484647;12.92270233;12.54115677;14.50721714;12.92270233
12528;11.33531829;12.59091019;8.060673885;12.20695083;12.59091019
12529;4.559950087;12.70123822;8.520255642;10.75157703;12.70123822
12530;11.43030158;12.89484309;7.826213074;9.520561747;12.89484309
12531;7.194367671;13.17281484;9.157236544;9.520972383;13.17281484
12532;9.14784252;13.68940016;9.148023156;9.981170548;13.68940016
12533;11.68628345;13.96432444;10.00365056;11.71540396;13.96432444
12534;9.203140354;14.29705012;11.64257561;13.66874054;14.29705012
12535;15.7225801;14.52585993;13.38515303;15.34891465;14.52585993
12536;16.80869163;14.20113123;19.53297175;17.34663971;14.20113123
12537;25.2955464;14.33252144;22.30454223;18.83792152;14.33252144
12538;22.2339478;14.20591183;24.69591943;18.8872396;14.20591183
12539;23.56974789;14.77468755;21.38408876;17.91727325;14.77468755
12540;16.52579639;15.56571571;17.87678387;17.19723657;15.56571571
12541;13.8242995;16.15747255;13.74203208;15.72145576;16.15747255
12542;12.42594286;16.47588729;12.12218076;15.08857481;16.47588729
12543;10.25119875;16.47749763;9.978367048;14.02415647;16.47749763
12544;8.764430658;16.36685579;9.66190453;13.53293859;16.36685579
12545;12.61303862;15.8823629;12.71213607;13.32023083;15.8823629
12546;15.97389417;14.96272084;14.00551816;13.06478434;14.96272084
12547;11.8677319;14.24328185;14.11183176;13.94363943;14.24328185
12548;16.2796732;13.80214627;15.34994804;15.23062718;13.80214627
12549;19.01367439;13.54219797;19.64791701;15.9017832;13.54219797
12550;20.7204853;13.62078312;18.74711215;15.76229985;13.62078312
12551;14.65135857;13.65703408;17.51723708;15.23126195;13.65703408
12552;17.08023357;13.89619842;14.19751562;14.22281342;13.89619842
12553;10.8458004;14.28260461;13.19962242;13.31616651;14.28260461
12554;12.4184586;14.75532206;11.01316646;12.83826972;14.75532206
12555;10.80735081;15.25584285;11.4328179;12.82501531;15.25584285
12556;11.41669467;15.71387776;11.69006426;13.18222196;15.71387776
12557;12.3535918;15.94419353;10.74650819;14.34169416;15.94419353
12558;8.535831997;15.77551604;9.872950717;15.3219778;15.77551604
12559;13.63051382;15.46188784;15.42983326;16.23268332;15.46188784
12560;25.70501747;15.13528644;21.95829818;17.24892138;15.13528644
12561;21.83466298;14.97428393;24.42218756;18.02405737;14.97428393
12562;22.80649549;14.87731509;21.43709243;18.32245177;14.87731509
12563;19.21977343;14.77661173;20.27866457;17.44548296;14.77661173
12564;17.65012422;14.8746469;16.53279897;16.72123958;14.8746469
12565;12.31944526;15.18229051;13.04963718;15.07096622;15.18229051
12566;10.48509521;15.35725402;10.7862122;13.91945123;15.35725402
12567;10.88552706;15.4666035;9.742780968;12.67962232;15.4666035
12568;8.746162263;15.54471222;10.47526433;12.23917773;15.54471222
12569;12.62446001;15.65671803;10.67644519;12.07508656;15.65671803
12570;10.90502205;15.40816218;12.74371277;12.17583234;15.40816218
12571;14.6992897;14.93174778;13.10088165;13.11220996;14.93174778
12572;13.66731245;14.34932766;14.55932729;14.54107686;14.34932766
12573;16.11723363;13.6304005;16.75132108;15.16888959;13.6304005
12574;19.95035672;12.99938107;17.85545802;15.55554621;12.99938107
12575;15.67029824;12.14507888;18.28918625;15.41875523;12.14507888
12576;18.22115959;11.51475454;15.69575686;14.47426921;11.51475454
12577;11.99334872;10.75076964;14.0008665;13.32621623;10.75076964
12578;10.84030545;10.10260722;8.921439388;11.8027816;10.10260722
12579;5.194428908;9.665769845;7.29831297;10.2736489;9.665769845
12580;7.874888988;9.328467775;6.586607614;8.320458347;9.328467775
12581;7.155541535;8.343387167;7.565895128;6.926532331;8.343387167
12582;6.340191746;7.39226089;5.875512705;5.336542915;7.39226089
12583;3.945186229;6.029784634;4.4878057;4.067992411;6.029784634
12584;3.908127073;4.839448583;3.861408417;3.191512102;4.839448583
12585;3.836055873;3.46925648;3.195274958;2.546344072;3.46925648
12586;1.881065211;2.369742444;3.350537847;2.284873379;2.369742444
12587;3.671025013;1.497992568;1.155658637;1.617429069;1.497992568
12588;-2.310042221;0.729915512;0.625212154;1.44696297;0.729915512
12589;1.767827057;0.241925844;-0.567698528;0.780694542;0.241925844
12590;-0.510037978;-0.130751737;1.321641888;0.393826;-0.130751737
12591;1.689490339;-0.155772771;-0.34835969;-0.29972271;-0.155772771
12592;-2.170058766;-0.29165966;-0.079335639;-0.157060191;-0.29165966
12593;1.149760938;-0.147482215;0.019456799;-0.283858205;-0.147482215
12594;0.495625868;-0.013594637;-0.036107545;-0.258939771;-0.013594637
12595;-2.098905933;-0.048427111;-0.299843705;-0.179585098;-0.048427111
12596;1.603280065;0.016892892;-0.476125765;-0.023996791;0.016892892
12597;-1.149760938;-0.098072791;0.702774688;0.064155857;-0.098072791
12598;1.149760938;-0.173504879;-0.620104605;0.170286159;-0.173504879
12599;-1.603280065;-0.228667045;0.06277535;0.370009138;-0.228667045
12600;1.134421632;-0.075638568;-0.117520051;0.025434401;-0.075638568
12601;0.468858433;0.037757388;1.659246536;0.236289164;0.037757388
12602;2.112009041;0.158180211;0.230098038;0.137435045;0.158180211
12603;-2.112009041;0.096676649;0.291278649;0.208882475;0.096676649
12604;1.576550055;0.211842849;-0.467514209;0.007904659;0.211842849
12605;-1.080924187;0.200028122;-0.015870612;0.183437788;0.200028122
12606;-0.495625868;0.106657623;-0.576539136;-0.039556121;0.106657623
12607;0.495625868;0.07597408;0.263295915;-0.187601599;0.07597408
12608;0;-0.016264393;-0.186955215;-0.120208642;-0.016264393
12609;-1.164818379;-0.066459949;-0.753064602;-0.170756869;-0.066459949
12610;7.27E-10;-0.116314753;0.280983446;-0.003489185;-0.116314753
12611;1.689490338;-0.212143157;0.516067501;-0.243859025;-0.212143157
12612;-1.179452362;-0.353909193;0.05009451;-0.019211456;-0.353909193
12613;6.91E-10;-0.305563914;-0.724067288;-0.091538163;-0.305563914
12614;-0.510037978;-0.334126521;-0.105445236;-0.141886225;-0.334126521
12615;-5.27E-11;-0.343484607;-0.43818742;-0.347722285;-0.343484607
12616;-0.480568428;-0.195863312;0.303053279;-0.106767409;-0.195863312
12617;1.149760939;-0.197124482;0.038358313;-0.467955321;-0.197124482
12618;-1.14976094;-0.085835754;-0.138998783;-0.324464399;-0.085835754
12619;-0.453519126;-0.037590463;-1.271249295;-0.362060713;-0.037590463
12620;-1.628123843;0.09559768;-0.987297816;-0.298529961;0.09559768
12621;-6.99E-10;0.208688903;0.143348088;-0.195267741;0.208688903
12622;1.628123843;0.318198859;0.369108313;0.132800274;0.318198859
12623;-1.218875235;0.329081102;0.498389548;0.423539399;0.329081102
12624;1.67239436;0.414864339;0.419618598;0.489520448;0.414864339
12625;0.480568428;0.420443337;0.867568782;0.691167571;0.420443337
12626;7.79E-10;0.506398972;-0.09831668;0.753065313;0.506398972
12627;0.510037976;0.453506165;1.480164081;0.859965175;0.453506165
12628;3.437059194;0.463391711;1.255877213;0.789252466;0.463391711
12629;-1.110697391;0.458655767;1.483564262;0.85162329;0.458655767
12630;2.42213029;0.367968423;0.269453969;0.629445716;0.367968423
12631;-0.675481644;0.34466487;0.652066327;0.505101048;0.34466487
12632;-7.36E-10;0.140006412;-0.657245304;0.150898088;0.140006412
12633;-0.635951254;0.173126314;-0.250992183;0.118055517;0.173126314
12634;-6.58E-11;0.043722455;-0.21804043;0.010892865;0.043722455
12635;0;0.00960339;0.054510107;-0.402664353;0.00960339
12636;6.58E-11;-0.012309467;0.051398442;-0.312156105;-0.012309467
12637;-6.58E-11;-0.043850147;-0.205593768;-0.403588847;-0.043850147
12638;-0.599648489;-0.127477921;-0.149147123;-0.588537852;-0.127477921
12639;-7.62E-10;-0.11829786;-0.774036628;-0.410566769;-0.11829786
12640;-1.657958342;-0.180096246;-0.75389561;-0.246379848;-0.180096246
12641;0;-0.080646541;-0.662018107;-0.15073737;-0.080646541
12642;-5.76E-11;-0.029572234;0.609986949;0.063332748;-0.029572234
12643;1.091711213;-0.062687355;0.062383498;0.111068465;-0.062687355
12644;-1.091711213;0.127659765;0.082430464;0.342889961;0.127659765
12645;1.091711213;0.16930891;0.69340692;0.437029892;0.16930891
12646;1.585637411;0.394096398;0.749285891;0.613832379;0.394096398
12647;-1.019390281;0.522830554;0.317595431;0.691699745;0.522830554
12648;1.624604879;0.568928535;1.162447385;0.625917745;0.568928535
12649;2.267432992;0.578129172;1.338883259;0.624072718;0.578129172
12650;-0.949258412;0.638333017;0.583910413;0.523466392;0.638333017
12651;0.949258412;0.52526354;-0.527012301;0.425976411;0.52526354
12652;-0.949258412;0.445515687;0.598160808;0.360506053;0.445515687
12653;1.666107563;0.312535242;0.077758144;0.373011966;0.312535242
12654;-0.946951447;0.302202097;0.127177029;0.498276823;0.302202097
12655;-7.90E-11;0.144366756;-0.205570243;0.37342028;0.144366756
12656;0.763898461;0.224977399;0.382547811;0.051789762;0.224977399
12657;-8.39E-11;0.054561035;0.466314426;0.180723007;0.054561035
12658;0.812651595;0.065853279;0.700324587;-0.006834206;0.065853279
12659;0.865865255;-0.063744944;0.40231844;-0.222969401;-0.063744944
12660;-0.865865256;-0.277706553;-0.123695037;-0.267958004;-0.277706553
12661;0;-0.286210717;-0.495753386;-0.417205423;-0.286210717
12662;-0.812651594;-0.283420195;-0.874724877;-0.524670504;-0.283420195
12663;-1.796143153;-0.346446777;-1.243652282;-0.572393123;-0.346446777
12664;-0.718609495;-0.368338649;-1.6640231;-0.345714015;-0.368338649
12665;-1.793912269;-0.327530417;-0.348698452;-0.367349419;-0.327530417
12666;1.793912269;-0.327419833;0.47163219;-0.280167231;-0.327419833
12667;8.30E-10;-0.327073256;1.18565E-10;-0.303716591;-0.327073256
12668;-1.79391227;-0.267512368;-0.41003709;-0.370786375;-0.267512368
12669;1.793912269;-0.224666914;0.194678081;-0.283912474;-0.224666914
12670;-7.42E-11;-0.467096978;1.076795042;-0.082759037;-0.467096978
12671;0.718609495;-0.324772644;0.102658499;-0.12205834;-0.324772644
12672;-0.718609495;-0.397043501;-0.717714134;-0.129255016;-0.397043501
12673;-1.793912268;-0.350242627;-0.90935037;-0.184537819;-0.350242627
12674;-7.74E-10;-0.407662523;-1.855201792;-0.295138714;-0.407662523
12675;-3.149462676;-0.355616161;-0.317636348;-0.353579406;-0.355616161
12676;2.58913062;-0.253658445;-0.735883718;-0.430218264;-0.253658445
12677;-1.990763032;-0.246226808;1.115107215;-0.379122583;-0.246226808
12678;2.696147386;-0.086190718;0.581159186;-0.449207547;-0.086190718
12679;8.65E-10;-0.178611087;0.445755113;-0.328541581;-0.178611087
12680;-2.05420473;-0.130117707;-1.503973212;-0.376440571;-0.130117707
12681;-0.641942656;-0.181831163;-0.689692552;-0.137630346;-0.181831163
12682;0.641942657;-0.127918535;-0.208757092;-0.110512362;-0.127918535
12683;-1.240310244;-0.111595437;-0.070874871;-0.030276484;-0.111595437
12684;0.598367587;-0.000261671;-0.394791799;0.023570327;-0.000261671
12685;-0.598367586;0.028322281;-0.091842566;0.003906313;0.028322281
12686;-8.93E-10;0.24562372;0.194251902;0.267949089;0.24562372
12687;1.314527533;0.14161727;0.475123631;0.07151976;0.14161727
12688;7.27E-10;0.195021827;1.523944261;0.527845245;0.195021827
12689;2.504247914;0.347128275;0.030426092;0.297477345;0.347128275
12690;-2.504247915;0.322480918;0.500849583;0.647169565;0.322480918
12691;2.504247915;0.357665235;0.143099881;0.450664276;0.357665235
12692;7.96E-10;0.314991149;1.073249107;0.319341262;0.314991149
12693;-7.22E-10;0.220716429;-0.157280155;0.257715962;0.220716429
12694;-7.37E-11;0.313640839;-0.286848331;0.323865388;0.313640839
12695;-0.669312772;0.287445829;-0.038246444;0.026532861;0.287445829
12696;0.669312772;0.302463773;-0.349221563;0.102147644;0.302463773
12697;-0.669312772;0.235091832;0.981178931;0.05998181;0.235091832
12698;2.512521764;0.19350142;0.143572672;0.125194035;0.19350142
12699;-1.843208992;0.101927028;0.813479471;0.239713405;0.101927028
12700;1.843208992;-0.048539132;-0.680395049;0.224043797;-0.048539132
12701;-1.843208992;0.137103107;0.280250743;0.177861888;0.137103107
12702;1.124599497;0.112037824;-0.305307769;0.077846059;0.112037824
12703;7.42E-11;0.074308436;0.85154181;0.284889205;0.074308436
12704;0.718609495;0.188326385;-0.143808959;-0.053938694;0.188326385
12705;-0.718609495;0.081731383;0.647707581;0.03285257;0.081731383
12706;1.750854187;0.228300788;-0.057853471;-0.141874853;0.228300788
12707;-1.750854187;0.255105471;-0.188526927;0.011738037;0.255105471
12708;-7.42E-11;0.156237354;-0.75036608;0.045961878;0.156237354
12709;8.30E-10;0.261871475;0.088478117;0.339025731;0.261871475
12710;-7.56E-10;0.056736468;0.157902282;0.411962562;0.056736468
12711;0.718609495;0.164462357;0.791429479;0.258522026;0.164462357
12712;1.032244692;0.093430253;0.239888798;0.463793596;0.093430253
12713;-1.032244692;0.065080173;0.256979185;0.132063254;0.065080173
12714;1.796143153;0.024268507;1.178935295;0.387606582;0.024268507
12715;1.747464806;0.076708166;0.804153758;0.234357956;0.076708166
12716;-1.747464806;0.099187502;0.410797542;0.070119603;0.099187502
12717;1.747464806;0.070216559;-0.826660714;0.080507415;0.070216559
12718;-2.511363267;0.261239436;0.006566743;-0.05650456;0.261239436
12719;0.763898461;0.173626691;-1.717536271;-0.256267142;0.173626691
12720;-2.514752647;0.305961456;0.183394385;-0.119039823;0.305961456
12721;2.514752647;0.133632731;0.031865323;-0.089215798;0.133632731
12722;-0.763898461;0.337356875;0.560470885;-0.02263985;0.337356875
12723;0;0.228029002;0.253760998;0.237144944;0.228029002
12724;1.706178294;0.295637688;0.093957059;0.324949865;0.295637688
12725;-1.706178294;0.381346031;0.544005016;0.371317662;0.381346031
12726;2.511363267;0.321169924;0.855056059;0.812195223;0.321169924
12727;0.855097396;0.227868828;0.907370718;0.793819789;0.227868828
12728;-0.855097396;0.339190172;0.627416801;0.637518717;0.339190172
12729;2.590801985;0.241690037;0.585685967;0.492067291;0.241690037
12730;-0.893180329;0.2804921;0.45118027;0.356119595;0.2804921
12731;8.05E-10;0.247088743;-0.222068741;0.19758526;0.247088743
12732;0.893180328;0.172482366;0.586947073;0.073774791;0.172482366
12733;0;0.213750451;-0.076558314;0.32734402;0.213750451
12734;-0.893180328;0.242741359;-0.12759719;-0.121714152;0.242741359
12735;0.893180328;0.135264545;-0.033125638;-0.150520153;0.135264545
12736;-0.893180328;0.001178263;-0.778591015;-0.091021828;0.001178263
12737;-1.697621657;-0.079907086;-0.625308949;-0.408480292;-0.079907086
12738;1.697621657;-0.252734176;0.24251738;-0.145594107;-0.252734176
12739;-9.24E-11;-0.237059146;1.255854136;-0.278789292;-0.237059146
12740;0.893180328;-0.333171262;-0.745465377;-0.33488555;-0.333171262
12741;-2.590801985;-0.180179831;-0.155588287;0.023477197;-0.180179831
12742;1.697621657;-0.304465358;-0.99837932;-0.13604498;-0.304465358
12743;-2.50280663;-0.216099532;-0.626064765;-0.07962062;-0.216099532
12744;-8.01E-10;-0.05164888;-1.14425E-10;-0.002448608;-0.05164888
12745;2.502806631;-0.127066952;0.848133506;-0.171172529;-0.127066952
12746;-1.697621657;0.097578258;-0.111964388;-0.167532409;0.097578258
12747;8.84E-11;0.062180694;-0.069015855;-0.097795633;0.062180694
12748;1.697621657;0.14189255;0.314733745;-0.16280942;0.14189255
12749;-1.697621657;0.323260316;0.123952933;-0.041398792;0.323260316
12750;0.855097396;0.292358711;-0.45561267;0.118004132;0.292358711
12751;-0.855097396;0.221367532;-0.725559832;0.123326263;0.221367532
12752;-1.747464806;0.135479243;-0.616108142;0.232006531;0.135479243
12753;1.747464806;-0.192882252;0.322931892;-0.11506296;-0.192882252
12754;-8.84E-11;-0.406009658;0.675619426;0.000968168;-0.406009658
12755;8.84E-11;-0.722414991;0.28570347;-0.379237002;-0.722414991
12756;0.855097396;-1.057121922;-0.088830061;-0.345380042;-1.057121922
12757;-1.660282369;-1.430456651;-0.630743743;-0.443853826;-1.430456651
12758;-0.759226848;-1.53666328;-1.381698139;-0.953304648;-1.53666328
12759;-1.666107563;-1.987820132;-1.58477747;-1.471186763;-1.987820132
12760;-2.343130969;-2.117150309;-1.887746508;-1.959562118;-2.117150309
12761;-1.701354605;-2.445984448;-2.544841129;-2.832580417;-2.445984448
12762;-3.964654724;-2.516606657;-3.360160667;-3.147861101;-2.516606657
12763;-3.516231456;-2.685900986;-3.056865051;-3.715125099;-2.685900986
12764;-1.791715599;-2.720156228;-3.344660783;-3.851318092;-2.720156228
12765;-5.58601267;-2.741937576;-3.793218445;-3.790963269;-2.741937576
12766;-3.576334375;-2.855254377;-5.032859652;-3.500749294;-2.855254377
12767;-5.355825043;-2.877420281;-4.408229175;-3.337883463;-2.877420281
12768;-3.524834107;-2.8468694;-3.838029449;-2.681610805;-2.8468694
12769;-1.738996126;-2.867559756;-1.446719208;-2.429007976;-2.867559756
12770;7.03E-10;-2.553176903;-0.914728564;-1.943407844;-2.553176903
12771;-1.719432003;-2.529431889;-0.347868934;-1.514457918;-2.529431889
12772;0.362954835;-2.196753552;-1.305572675;-1.319087573;-2.196753552
12773;-2.494161657;-1.649641652;-0.606271376;-1.091694991;-1.649641652
12774;0.434050633;-1.487936465;-1.36986809;-1.048745784;-1.487936465
12775;-2.152962789;-1.101014699;-0.563387229;-1.137723411;-1.101014699
12776;-0.510037978;-0.791725125;-2.242871412;-1.147839695;-0.791725125
12777;-3.437059194;-0.603214083;-1.125023613;-1.385454667;-0.603214083
12778;0.48247937;-0.509308665;-2.465931192;-1.179224379;-0.509308665
12779;-4.308664917;-0.480557096;-1.121502592;-1.429056322;-0.480557096
12780;1.030388537;-0.424361188;-1.569910112;-1.076473207;-0.424361188
12781;-1.843040131;-0.65306505;-0.573234949;-0.5850165;-0.65306505
12782;-0.934813212;-0.805382836;-0.773636389;-0.571388782;-0.805382836
12783;0.934813212;-0.990257683;-0.028987774;-0.457890629;-0.990257683
12784;-0.934813212;-1.350831513;-0.122433753;-0.423614244;-1.350831513
12785;0;-1.760286164;0.089955468;-0.717173598;-1.760286164
12786;0.805184973;-2.071641924;-0.166254388;-1.100378604;-2.071641924
12787;-2.50280663;-2.36431887;-1.50425645;-1.686006344;-2.36431887
12788;-2.574063931;-2.498410044;-3.351605551;-2.066587082;-2.498410044
12789;-3.708428157;-2.748943556;-2.2442433;-2.97711977;-2.748943556
12790;-1.134421631;-2.867885844;-3.666684522;-3.242865537;-2.867885844
12791;-7.162723338;-3.053347967;-4.974011344;-3.871802495;-3.053347967
12792;-4.560945204;-3.248051337;-4.548031532;-4.124495776;-3.248051337
12793;-1.63167242;-3.293367458;-3.806336555;-4.381713245;-3.293367458
12794;-6.828149682;-3.320945691;-4.323405661;-4.356463284;-3.320945691
12795;-3.232540113;-3.442240527;-4.675656583;-4.017531421;-3.442240527
12796;-3.149020419;-3.415708239;-2.383891393;-3.699261194;-3.415708239
12797;-2.04540849;-3.386774796;-3.012710067;-3.357695347;-3.386774796
12798;-4.316027519;-3.172912622;-3.580299886;-2.782238383;-3.172912622
12799;-3.070015631;-3.059920536;-2.404913382;-2.448568777;-3.059920536
12800;-2.37E-10;-2.640196146;-2.245420385;-2.179657987;-2.640196146
12801;-4.558134037;-2.496526112;-1.950806621;-1.63535993;-2.496526112
12802;5.08E-10;-2.123745488;-1.360837362;-1.374494938;-2.123745488
12803;-2.49E-10;-1.646673131;-0.374552761;-1.485024712;-1.646673131
12804;-2.356100261;-1.44672301;-1.151545029;-1.206659872;-1.44672301
12805;-0.496484796;-1.039305675;-1.666650695;-0.970847985;-1.039305675
12806;-1.902481989;-0.720077969;-1.065256617;-1.105032287;-0.720077969
12807;-0.403484735;-0.462699471;-0.432439468;-0.81275602;-0.462699471
12808;0.403484735;-0.316266156;-0.718989071;-0.675104418;-0.316266156
12809;-2.740790594;0.017594882;-1.184581256;-0.683279471;0.017594882
12810;0;-0.049581898;-0.640569801;-0.662811539;-0.049581898
12811;0.306391622;-0.053300356;-0.733322571;-0.305774464;-0.053300356
12812;-2.667766281;-0.186842008;-0.381109469;-0.226566631;-0.186842008
12813;2.361374658;-0.154078527;0.206028542;-0.158971198;-0.154078527
12814;3.76E-10;-0.457550366;1.062472101;0.236882396;-0.457550366
12815;-2.51E-10;-0.494753011;-0.323364801;0.394880268;-0.494753011
12816;-0.282242936;-0.718045176;-0.016128168;0.08957683;-0.718045176
12817;0.282242936;-0.769900346;-0.056448587;0.24924908;-0.769900346
12818;-0.282242936;-0.970777092;-0.040320419;-0.42796358;-0.970777092
12819;0;-0.902386878;0.194473042;-0.523207279;-0.902386878
12820;0.282242936;-0.768315629;-0.52583859;-1.26014299;-0.768315629
12821;-2.551095089;-1.002858148;-1.884326459;-1.587718361;-1.002858148
12822;-2.187977229;-0.782747272;-1.593423669;-1.810535724;-0.782747272
12823;-0.095333988;-0.760309538;-1.977390719;-1.966478982;-0.760309538
12824;-4.676554073;-0.994032728;-2.729421239;-2.120198715;-0.994032728
12825;-2.37769766;-0.936571756;-3.583906624;-1.538849041;-0.936571756
12826;-2.361374658;-0.827787619;-1.240014779;-1.376622845;-0.827787619
12827;0.282242936;-0.871357104;-1.769597146;-0.844251311;-0.871357104
12828;-2.619548795;-0.70646862;0.840199996;-0.266590883;-0.70646862
12829;4.698680517;-0.736192514;0.152953379;-0.066841796;-0.736192514
12830;-2.361374658;-0.468200581;2.509703785;0.383477479;-0.468200581
12831;4.635463427;-0.549138485;-0.120079971;0.658133175;-0.549138485
12832;-2.704875986;-0.319482553;1.414980943;0.424389203;-0.319482553
12833;2.704875986;-0.217278056;-0.049660621;0.295318622;-0.217278056
12834;-0.113009281;-0.115470714;1.326502347;0.377811186;-0.115470714
12835;5.04E-11;0.036964059;-1.178491552;0.002078559;0.036964059
12836;-2.591866705;0.300415083;-0.961184179;-0.242051449;0.300415083
12837;0.224688179;0.216703333;-1.623505952;-0.412410457;0.216703333
12838;-2.461667243;0.407629701;-1.107471045;-0.391992659;0.407629701
12839;1.36E-10;0.370514994;0.191741063;-0.598207125;0.370514994
12840;2.461667243;0.287939276;0.392003146;-0.313697606;0.287939276
12841;-2.461667243;0.137860905;0.098357484;-0.106653101;0.137860905
12842;1.99107594;0.20404776;1.075245654;-0.026412888;0.20404776
12843;2.714021038;0.082653227;1.304537186;0.516496456;0.082653227
12844;-2.714021038;-0.128097742;-0.895172286;0.605135299;-0.128097742
12845;-0.270261106;-0.078485711;-0.096934829;0.610296167;-0.078485711
12846;2.848187911;-0.034478952;0.418549207;0.732301316;-0.034478952
12847;-2.577926805;0.0911384;0.644301459;0.50079379;0.0911384
12848;2.577926805;0.134492814;-0.185653702;0.215780576;0.134492814
12849;-0.150382278;0.491074054;2.35329244;0.184769528;0.491074054
12850;3.012787504;0.137960782;-0.251939718;0.148501601;0.137960782
12851;-3.366460664;0.533561118;0.87146562;0.09104792;0.533561118
12852;3.366460664;0.219863713;-1.003487763;0.087815049;0.219863713
12853;-3.576334375;0.598572444;-0.273930087;-0.086747209;0.598572444
12854;0;0.436281401;-1.923157271;0.2077991;0.436281401
12855;-0.237740459;0.467394968;1.805294756;0.271722794;0.467394968
12856;3.814074834;0.528561273;0.238324887;0.109307944;0.528561273
12857;-3.576334375;0.458433056;0.817155643;0.519799294;0.458433056
12858;3.576334375;0.504624569;0.183984211;0.343248003;0.504624569
12859;0;0.447944222;1.532714732;0.612418533;0.447944222
12860;0;0.471788883;-0.595096718;0.697913776;0.471788883
12861;0;0.435257449;1.154215085;1.032438548;0.435257449
12862;3.366460664;0.457633464;1.635138036;0.948045599;0.457633464
12863;-2.74E-10;0.302806313;1.154215085;0.659297483;0.302806313
12864;2.74E-10;-0.052630747;-0.288553771;0.844430695;-0.052630747
12865;0;0.033557057;1.84102E-10;0.020416424;0.033557057
12866;8.42E-11;0.067632653;0.030314842;0.089826721;0.067632653
12867;-4.42E-10;-0.189453565;-0.378078093;-0.345483957;-0.189453565
12868;-0.353673159;0.066161437;1.370548446;-0.361008056;0.066161437
12869;2.996218453;-0.179929536;-0.959867676;-0.64749331;-0.179929536
12870;-6.009005957;-0.177114338;-0.458967499;-0.586200138;-0.177114338
12871;2.726310994;-0.367547004;-3.095995337;-0.890203773;-0.367547004
12872;-5.452621988;-0.277098585;-0.040811585;-1.047955926;-0.277098585
12873;2.726310994;-0.506585229;-1.660646;-0.745273649;-0.506585229
12874;-2.602562202;-0.41359504;-0.138110801;-0.35083465;-0.41359504
12875;-0.123748792;-0.414302203;-0.028285438;-0.453334042;-0.414302203
12876;2.726310994;-0.451730699;0.389472999;-0.022325052;-0.451730699
12877;-2.602562203;-0.563160026;0.807231436;-0.089404745;-0.563160026
12878;2.602562203;-0.384415643;-0.784959177;0.09116811;-0.384415643
12879;-2.726310994;-0.263004026;-0.500834295;0.194851452;-0.263004026
12880;-0.136094232;-0.263642963;-0.242518793;0.193813715;-0.263642963
12881;2.862405226;-0.246005883;1.57733403;0.140453948;-0.246005883
12882;0;-0.180210741;1.281615069;-0.404416202;-0.180210741
12883;0;-0.216612541;-1.381574929;-0.258690827;-0.216612541
12884;-3.366460664;-0.423712555;-1.725083913;-0.83457038;-0.423712555
12885;-0.209873711;-0.267621522;-0.929305808;-0.466643807;-0.267621522
12886;0.209873712;-0.338799399;-0.955920448;-0.743355159;-0.338799399
12887;-2.973731083;-0.280808274;-0.108368967;-0.264066913;-0.280808274
12888;2.973731083;-0.247219702;-0.499185979;-0.300936668;-0.247219702
12889;-2.642545295;-0.217968605;-0.034644063;-0.588877788;-0.217968605
12890;4.52E-10;-0.342977387;-1.081759036;-0.381324935;-0.342977387
12891;0.29841282;-0.242737188;0.443030792;-0.423152743;-0.242737188
12892;0.270261106;-0.321200386;0.298633302;-0.445586821;-0.321200386
12893;0.245903123;-0.18180331;0.245891685;0.120095729;-0.18180331
12894;0.22468818;-0.253807095;0.443344732;-0.039412863;-0.253807095
12895;0.206099037;-0.014711126;-0.653550385;0.077138299;-0.014711126
12896;-2.361374658;-0.048782384;-0.927098959;0.021523012;-0.048782384
12897;-1.25E-10;-0.034320827;-1.871937873;0.208988924;-0.034320827
12898;-1.965260572;0.005868628;0.715004449;0.299200047;0.005868628
12899;4.32663523;-0.14738332;1.509013672;-0.039191849;-0.14738332
12900;0.189720431;0.137403262;1.678971618;0.278332526;0.137403262
12901;-0.189720431;0.280049708;-0.601760024;-0.188481638;0.280049708
12902;0;0.005732956;1.140108069;-0.026186906;0.005732956
12903;2.37769766;-0.00385887;-0.656084865;0.108439481;-0.00385887
12904;-4.739072318;-0.103918343;-0.474606789;-0.112611107;-0.103918343
12905;2.361374658;0.021965425;-1.491288215;0.018185477;0.021965425
12906;-2.361374658;-0.022294806;0.068866962;-0.227579352;-0.022294806
12907;-2.51E-10;0.045532965;-1.012017711;-0.357983522;0.045532965
12908;2.51E-10;0.078593363;4.30097E-11;-0.236909404;0.078593363
12909;0;-0.011576505;0.987825459;-0.031676786;-0.011576505
12910;2.361374658;-0.039115648;0.255896953;-0.236135993;-0.039115648
12911;-2.079131722;-0.103764007;0.690806642;0.237803257;-0.103764007
12912;2.079131722;-0.070391015;-0.618229887;0.09753834;-0.070391015
12913;-2.079131722;-0.189200717;-0.313280569;0.171274754;-0.189200717
12914;3.56E-10;-0.274896421;0.081308756;0.142263527;-0.274896421
12915;2.268852153;-0.335300687;0.292841479;0.283896085;-0.335300687
12916;-2.268852153;-0.378104235;0.700979252;-0.286934815;-0.378104235
12917;2.444068058;-0.247229724;-0.318785718;-0.009020216;-0.247229724
